total_kills,target,league,league_mean_kills,mean_total_kills_t1,mean_total_kills_t2,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2
21,0,LPL,29.81377551020408,31.32450331125828,31.015748031496063,-1.3603132380529956,-0.45679640886142536,0.0,0.0,0.0,-0.7617602605765441,0.0,0.46100413175601673,1.2372613973041773,-0.921677589708203
22,0,LCK,28.729323308270676,29.378947368421052,29.253623188405797,0.6303717191188873,0.848657229316764,-0.5429342414812517,0.0,-0.7617602605765441,0.0,0.0,-2.3910915340261134,1.2372613973041773,1.3285426964776796
37,1,LPL,29.81377551020408,31.015748031496063,31.32450331125828,0.0,-0.6403120432933953,-0.5429342414812517,0.5389634199095568,0.0,0.0,-0.37767264106295784,0.0,-0.7325665817216667,0.0
19,0,LCP,27.095419847328245,27.333333333333332,28.528301886792452,-0.45679640886142536,0.0,-2.5193524035913306,0.0,0.0,-0.6846922688699593,0.0,0.6062151223801955,0.0,1.2372613973041773
44,1,LCP,27.095419847328245,28.528301886792452,27.333333333333332,-1.3603132380529956,0.0,0.5389634199095568,-0.5429342414812517,0.0,0.0,0.4429461064722737,-0.37767264106295784,-0.921677589708203,-0.869088805005461
36,1,LPL,29.81377551020408,31.015748031496063,31.32450331125828,0.0,0.0,-0.5784372716376573,0.0,-0.6846922688699593,0.0,0.0,0.6062151223801955,3.753350420254474,0.5242238058008439
18,0,LCP,27.095419847328245,26.024390243902438,25.23913043478261,0.848657229316764,0.0,-0.5784372716376573,0.0,0.0,0.0,-0.37767264106295784,0.46100413175601673,-0.7325665817216667,0.5242238058008439
13,0,LCP,27.095419847328245,25.23913043478261,26.024390243902438,-0.45679640886142536,0.0,0.5389634199095568,0.32753807521989486,1.3229103360066112,-0.7617602605765441,-2.3910915340261134,0.0,0.0,1.6828904338588373
14,0,LEC,26.645833333333332,25.462962962962962,26.22222222222222,-1.3603132380529956,0.0,-0.5784372716376573,-0.9693097778453819,-0.7617602605765441,0.0,-1.3577119472237698,0.46100413175601673,0.5242238058008439,0.0
24,0,LEC,26.645833333333332,28.26530612244898,29.040816326530614,-0.5037518269163179,0.0,0.0,-0.5784372716376573,0.8962885229138884,-0.3873551209826367,0.0,0.0,0.0,0.5242238058008439
24,0,LEC,26.645833333333332,26.166666666666668,26.27027027027027,-0.5037518269163179,-0.45679640886142536,-0.9693097778453819,0.32753807521989486,-0.7617602605765441,0.0,-0.37767264106295784,-1.4516505402372957,0.5242238058008439,-0.7325665817216667
21,0,LEC,26.645833333333332,26.42222222222222,28.38888888888889,-1.3603132380529956,-0.5037518269163179,0.0,0.0,-0.3873551209826367,-0.7617602605765441,0.46100413175601673,0.0,0.5242238058008439,0.0
35,1,LEC,26.645833333333332,26.752475247524753,25.333333333333332,-0.45679640886142536,0.0,-0.5784372716376573,-0.5429342414812517,-0.7617602605765441,1.3229103360066112,-0.37767264106295784,0.0,0.0,0.5242238058008439
28,0,LCK,28.729323308270676,28.5,30.030075187969924,0.848657229316764,-0.45679640886142536,0.5389634199095568,0.32753807521989486,0.0,-0.3873551209826367,0.4429461064722737,-0.657179183981043,1.2372613973041773,-0.921677589708203
30,1,LCK,28.729323308270676,28.5,30.030075187969924,0.0,-1.3603132380529956,0.0,0.0,-0.6846922688699593,1.3229103360066112,0.0,0.6062151223801955,0.0,0.5242238058008439
47,1,LCK,28.729323308270676,30.60952380952381,27.466165413533833,-1.3603132380529956,0.0,0.0,-2.5193524035913306,0.0,-0.6846922688699593,-0.37767264106295784,0.46100413175601673,0.0,1.2372613973041773
32,1,LPL,29.81377551020408,31.11023622047244,30.972477064220183,-1.3603132380529956,-0.9693097778453819,0.32753807521989486,-0.5429342414812517,-0.7617602605765441,1.3229103360066112,0.0,0.46100413175601673,1.2372613973041773,-0.7325665817216667
32,1,LCK,28.729323308270676,30.60952380952381,27.466165413533833,-0.45679640886142536,0.0,-0.5429342414812517,0.32753807521989486,0.0,0.0,-1.4516505402372957,0.0,0.0,0.5242238058008439
24,0,LPL,29.81377551020408,30.972477064220183,31.11023622047244,0.0,-1.7139176209826381,0.0,0.5389634199095568,-0.45679640886142536,0.8962885229138884,0.6662175141524997,0.6062151223801955,1.6828904338588373,0.5242238058008439
33,1,LCP,27.095419847328245,26.608695652173914,27.736842105263158,0.0,-0.5037518269163179,0.0,0.0,-0.7617602605765441,0.0,0.46100413175601673,0.6062151223801955,0.0,3.753350420254474
27,0,LPL,29.81377551020408,31.11023622047244,30.972477064220183,-0.5037518269163179,0.0,0.0,0.0,0.0,0.0,-1.4516505402372957,0.4429461064722737,-2.8372782767203404,-0.921677589708203
25,0,LCP,27.095419847328245,27.736842105263158,26.608695652173914,-0.45679640886142536,-1.3603132380529956,0.0,-1.7737277475649158,0.0,0.0,0.0,0.0,-0.869088805005461,1.3285426964776796
30,1,LPL,29.81377551020408,31.11023622047244,30.972477064220183,0.0,0.0,1.514530654879433,0.0,-0.3873551209826367,0.0,0.0,-0.37767264106295784,-0.869088805005461,0.0
24,0,LCP,27.095419847328245,30.07547169811321,26.57281553398058,0.0,-0.5037518269163179,-0.5784372716376573,0.0,-0.3873551209826367,-0.6846922688699593,0.0,-0.37767264106295784,-0.869088805005461,1.2372613973041773
19,0,LCP,27.095419847328245,30.07547169811321,26.57281553398058,0.0,0.0,-0.5429342414812517,0.32753807521989486,0.0,0.0,0.6062151223801955,0.0,-0.7325665817216667,-0.921677589708203
24,0,LEC,26.645833333333332,25.462962962962962,26.27027027027027,-0.5037518269163179,-0.45679640886142536,-0.9693097778453819,0.32753807521989486,-0.7617602605765441,0.0,-0.37767264106295784,0.46100413175601673,1.2372613973041773,0.5242238058008439
33,1,LEC,26.645833333333332,26.42222222222222,26.752475247524753,-1.3603132380529956,0.848657229316764,0.32753807521989486,-0.9693097778453819,0.0,0.0,-0.9430955185567598,0.46100413175601673,-1.6059388975783797,0.5242238058008439
22,0,LEC,26.645833333333332,25.333333333333332,29.040816326530614,0.0,-1.3603132380529956,0.5389634199095568,-0.5784372716376573,0.0,0.0,-0.9430955185567598,0.46100413175601673,-1.6059388975783797,0.0
38,1,LEC,26.645833333333332,28.38888888888889,28.26530612244898,0.848657229316764,0.0,0.0,0.0,-0.6846922688699593,-0.3873551209826367,-0.37767264106295784,0.0,0.5242238058008439,1.2372613973041773
38,1,LCKC,30.83266932270916,34.135416666666664,28.65909090909091,0.0,-1.3603132380529956,-0.5784372716376573,0.32753807521989486,0.0,0.0,-0.7617602605765441,0.46100413175601673,0.5242238058008439,-0.921677589708203
46,1,LCKC,30.83266932270916,28.65909090909091,34.135416666666664,-0.45679640886142536,0.848657229316764,0.0,1.514530654879433,-0.6846922688699593,0.0,0.6062151223801955,0.6662175141524997,1.2372613973041773,0.0
28,0,LPL,29.81377551020408,28.41176470588235,26.61764705882353,-1.3603132380529956,0.848657229316764,-2.5193524035913306,0.32753807521989486,-0.45679640886142536,0.0,0.0,0.46100413175601673,1.2372613973041773,0.5242238058008439
27,0,LCKC,30.83266932270916,31.07894736842105,30.3125,0.848657229316764,-1.3603132380529956,-0.5429342414812517,0.5389634199095568,-0.6846922688699593,1.3229103360066112,0.4429461064722737,0.6062151223801955,0.0,-0.7325665817216667
26,0,LPL,29.81377551020408,26.61764705882353,28.41176470588235,0.0,-0.9693097778453819,-0.9208904100982842,0.0,-0.6846922688699593,0.0,-0.657179183981043,-1.4516505402372957,-0.921677589708203,1.6828904338588373
55,1,LCKC,30.83266932270916,30.3125,31.07894736842105,0.0,0.0,0.0,0.32753807521989486,0.0,0.8962885229138884,-0.9430955185567598,0.46100413175601673,-1.6059388975783797,1.3285426964776796
25,0,LPL,29.81377551020408,26.61764705882353,28.41176470588235,-0.5037518269163179,0.6303717191188873,0.5389634199095568,-0.5429342414812517,0.0,-0.7617602605765441,0.4429461064722737,-0.37767264106295784,1.3285426964776796,0.0
31,1,LCKC,30.83266932270916,30.3125,31.07894736842105,0.0,-0.9693097778453819,0.0,0.0,0.0,-0.3873551209826367,0.6662175141524997,-0.37767264106295784,1.2372613973041773,0.0
45,1,LCKC,30.83266932270916,31.80909090909091,31.178571428571427,-1.3603132380529956,0.0,-0.5429342414812517,0.5389634199095568,0.0,0.0,0.46100413175601673,0.0,1.6828904338588373,0.5242238058008439
53,1,LCKC,30.83266932270916,31.178571428571427,31.80909090909091,0.0,-0.5037518269163179,0.0,0.6017007159043573,-0.6846922688699593,-0.7617602605765441,0.6062151223801955,-0.37767264106295784,-0.7325665817216667,-0.921677589708203
36,1,LCKC,30.83266932270916,31.80909090909091,31.178571428571427,-0.45679640886142536,0.848657229316764,-1.7737277475649158,0.32753807521989486,0.0,0.0,0.0,-1.4516505402372957,-2.8372782767203404,3.753350420254474
32,1,LEC,26.645833333333332,29.040816326530614,26.22222222222222,-1.3603132380529956,1.7125749163307944,-0.9693097778453819,-0.5784372716376573,0.0,0.0,0.0,-0.9430955185567598,0.5242238058008439,1.2372613973041773
24,0,LEC,26.645833333333332,25.462962962962962,28.38888888888889,0.0,-0.45679640886142536,0.0,-0.9693097778453819,-0.7617602605765441,0.0,0.0,0.46100413175601673,1.2372613973041773,0.5242238058008439
27,1,LEC,26.645833333333332,26.42222222222222,28.26530612244898,-1.3603132380529956,0.0,0.0,0.5389634199095568,-0.6846922688699593,0.0,0.0,-0.37767264106295784,0.5242238058008439,-0.921677589708203
25,0,LEC,26.645833333333332,25.333333333333332,26.27027027027027,-0.869088805005461,-1.3603132380529956,0.32753807521989486,-2.5193524035913306,-0.7617602605765441,-0.6846922688699593,0.0,0.0,0.5242238058008439,1.2372613973041773
13,0,LEC,26.645833333333332,26.166666666666668,26.752475247524753,-1.3603132380529956,0.0,-0.5784372716376573,0.5389634199095568,-0.6846922688699593,0.8962885229138884,0.0,0.46100413175601673,-0.869088805005461,-1.6059388975783797
33,1,LCKC,30.83266932270916,29.84536082474227,30.79787234042553,0.0,-1.3603132380529956,0.32753807521989486,0.0,-0.7617602605765441,-0.3873551209826367,0.0,-0.37767264106295784,0.5242238058008439,-0.7325665817216667
16,0,LCKC,30.83266932270916,30.79787234042553,29.84536082474227,-0.5037518269163179,-0.869088805005461,-1.7737277475649158,0.5389634199095568,0.0,0.0,-2.3910915340261134,0.6662175141524997,-1.6059388975783797,-0.859475996617153
40,1,LPL,29.81377551020408,27.55223880597015,29.010204081632654,-1.3603132380529956,-0.869088805005461,-0.5429342414812517,0.5389634199095568,0.8962885229138884,0.0,0.46100413175601673,0.6062151223801955,-0.921677589708203,-0.7325665817216667
28,0,LPL,29.81377551020408,29.010204081632654,27.55223880597015,0.6303717191188873,-0.45679640886142536,0.32753807521989486,0.0,0.0,0.0,-0.37767264106295784,0.0,1.2372613973041773,1.3285426964776796
29,0,LCKC,30.83266932270916,30.589285714285715,29.742268041237114,-1.3603132380529956,0.0,0.0,-0.5784372716376573,0.0,-0.3873551209826367,0.0,0.6062151223801955,0.5242238058008439,1.2372613973041773
29,0,LPL,29.81377551020408,27.55223880597015,29.010204081632654,0.848657229316764,0.0,0.0,-0.5784372716376573,0.0,1.3229103360066112,-0.657179183981043,-1.4516505402372957,0.5242238058008439,-2.8372782767203404
31,1,LCKC,30.83266932270916,29.742268041237114,30.589285714285715,-0.45679640886142536,4.974045341980325,1.514530654879433,0.0,0.8962885229138884,0.0,-0.37767264106295784,-2.3910915340261134,-1.7139176209826381,1.3285426964776796
26,0,LPL,29.81377551020408,27.55223880597015,29.010204081632654,0.0,0.6017007159043573,0.0,0.0,0.0,2.865627833562815,-0.9430955185567598,0.0,0.0,1.6828904338588373
43,1,LVP SL,29.969111969111967,30.9811320754717,32.13953488372093,0.6017007159043573,0.0,-0.9208904100982842,0.0,-0.6846922688699593,0.0,0.0,0.46100413175601673,0.5242238058008439,-0.921677589708203
16,0,PRM,32.617747440273035,31.71951219512195,30.98148148148148,-1.3603132380529956,0.0,0.5389634199095568,-0.5429342414812517,-0.7617602605765441,0.0,-0.657179183981043,0.0,-0.921677589708203,0.5242238058008439
35,1,LVP SL,29.969111969111967,30.25925925925926,30.976744186046513,0.0,0.848657229316764,-0.9693097778453819,0.5389634199095568,-0.6846922688699593,-0.3873551209826367,0.0,-0.37767264106295784,0.5242238058008439,0.0
26,0,PRM,32.617747440273035,31.71951219512195,30.98148148148148,0.0,-0.5037518269163179,0.32753807521989486,-0.5784372716376573,0.0,1.3229103360066112,0.0,0.46100413175601673,-1.6059388975783797,-2.8372782767203404
