league_encoded,mean_league_kills,std_league_kills,mean_impact_team1,mean_impact_team2,total_impact,impact_diff,impact_t1_pos1,impact_t1_pos2,impact_t1_pos3,impact_t1_pos4,impact_t1_pos5,impact_t2_pos1,impact_t2_pos2,impact_t2_pos3,impact_t2_pos4,impact_t2_pos5,total_kills,game_id
80,30.14344262295082,8.252180225436618,-0.4000917606983158,-2.1072144693313604,-2.507306230029676,1.7071227086330445,0.0,-0.38344262295081677,-1.0184426229508183,3.9994145199063276,-4.597988077496272,-3.926051318602994,-3.6434426229508183,-1.981280460788657,-0.4767759562841505,-0.5085219880301821,12,18
99,29.514877102199225,7.781927291794298,-0.8191041792659867,-2.236277996387005,-3.055382175652992,1.4171738171210184,-3.4459115849578446,-1.2267415089788862,1.2593164461878708,-1.2291628164849406,0.5469785679038672,-0.16942255674468143,1.632663881407332,0.3017895644674411,-7.681543768865893,-5.264877102199225,20,19
80,30.14344262295082,8.252180225436618,-0.4684728620239248,0.8000804090128668,0.331607546988942,-1.2685532710367915,0.0,-1.9081485053037603,-0.3434426229508176,-1.1737456532538495,1.0829724713888034,0.0,1.8253073770491817,0.0,0.612654938024793,1.5624397299903592,31,20
99,29.514877102199225,7.781927291794298,0.4371109453337475,-1.0523081858244212,-0.6151972404906737,1.4894191311581686,-0.8482104355325575,2.939668352346228,0.22705838167174264,-1.1106217830502878,0.9776602112336121,0.24702765970553742,0.0,0.8997570441422376,-5.514877102199225,-0.8934485307706552,31,21
5,29.87984496124031,8.08978680556707,0.1856107778996403,-0.5128727177974767,-0.32726193989783636,0.698483495697117,-0.9750830564784039,-0.8029218843172323,-0.14300285597715146,1.215393133997786,1.6336685522732033,-0.9512735326688819,-3.1179401993355462,2.029245947850601,-0.3308253533971701,-0.1935704514363863,21,22
5,29.87984496124031,8.08978680556707,0.033647102251755004,-0.14221553184617405,-0.10856842959441905,0.17586263409792907,0.620155038759691,0.370155038759691,-1.8242894056847518,1.215393133997786,-0.21317829457364112,1.7630121816168334,0.38682170542635674,-1.2259988073941557,-0.3308253533971701,-1.3040873854827346,17,23
5,29.87984496124031,8.08978680556707,1.0353256576145207,0.5473565240049517,1.5826821816194725,0.48796913360956895,1.7630121816168334,0.370155038759691,-0.14300285597715146,1.2201550387596924,1.9663088849135377,2.977297895902545,0.9201550387596917,-0.8298449612403083,-0.3308253533971701,0.0,31,24
5,29.87984496124031,8.08978680556707,-1.0383294102877934,-0.5727861377108965,-1.6111155479986898,-0.46554327257689687,-3.2482660138718877,-5.129844961240309,1.2201550387596924,0.0,1.9663088849135377,-1.879844961240309,0.370155038759691,-0.8298449612403083,-0.3308253533971701,-0.1935704514363863,13,25
5,29.87984496124031,8.08978680556707,0.059592268196919915,-0.3339110826721594,-0.2743188144752395,0.39350335086907934,1.7630121816168334,-1.5465116279069768,0.17015503875969173,1.215393133997786,-1.3040873854827346,-0.9512735326688819,-0.8029218843172323,0.034440753045405614,-0.3308253533971701,0.3810246039770817,21,26
62,28.58601134215501,7.4386807038282985,-0.38599477528401993,0.7598005937304542,0.37380581844643423,-1.1457953690144742,-1.295688761509851,-0.48923714860662315,1.8277817612932665,-0.9902666613039486,-0.9825630662929434,1.663988657844989,0.32575336372734043,-1.3267520828957515,1.007738657844989,2.1282743721307043,20,27
62,28.58601134215501,7.4386807038282985,0.034374599745379444,0.2908645540541507,0.3252391537995301,-0.25648995430877125,0.0,-0.08601134215501105,0.53398865784499,1.209907025191928,-1.4860113421550096,0.6790488988088441,0.19970294355927365,0.538988657844989,1.0293732732296057,-0.9927910031719591,18,28
99,29.514877102199225,7.781927291794298,0.1767505042612278,0.600562296164167,0.7773128004253949,-0.4238117919029392,-0.8667289540510765,-0.5806665758834342,2.274596582011302,0.0,0.05655146922934762,1.2351228978007747,0.23820931755386,0.026789564467442517,0.9557111330948906,0.5469785679038672,37,29
62,28.58601134215501,7.4386807038282985,0.5709272838980638,1.5653424889989822,2.136269772897046,-0.9944152051009184,0.0,0.0,0.0,2.367477029938012,0.487159389552307,0.0,0.434396821110294,4.913988657844989,1.1412613851177156,1.3370655809219123,39,30
99,29.514877102199225,7.781927291794298,-0.3629675281936485,-0.4177533301110287,-0.7807208583046772,0.054785801917380195,0.0,-1.274877102199227,0.17559908827696447,-2.3936649809871042,1.678105353941124,-0.5773771021992253,0.0,-1.3541628164849406,-1.49949248681461,1.3422657549436323,30,31
99,29.514877102199225,7.781927291794298,0.6715099945749679,0.14024999415880046,0.8117599887337683,0.5312600004161674,-0.31487710219922604,2.4851228978007747,0.3017895644674411,0.22705838167174264,0.6584562311341067,-1.414877102199224,1.632663881407332,1.2593164461878708,-1.7535134658355886,0.9776602112336121,23,32
99,29.514877102199225,7.781927291794298,0.3267401484746294,-0.8257593234262742,-0.49901917495164483,1.1524994719009036,-0.8482104355325575,3.4851228978007747,0.6360662940271915,1.1755990882769645,-2.814877102199226,-3.4459115849578446,-1.4239680112901354,0.8184562311341068,-1.2291628164849406,1.1517895644674425,27,33
62,28.58601134215501,7.4386807038282985,-0.43029235064753235,0.4961228560520077,0.06583050540447533,-0.92641520669954,-1.295688761509851,0.434396821110294,-1.3267520828957515,1.0293732732296057,-0.9927910031719591,0.53398865784499,1.805293005671075,-0.08601134215501105,1.209907025191928,-0.9825630662929434,27,34
62,28.58601134215501,7.4386807038282985,-2.460475740390675,0.43067983431557766,-2.0297959060750976,-2.8911555747062527,0.0,-6.086011342155011,-5.252678008821679,-1.7943446754883432,0.8306553245116568,-0.5360113421550103,0.46398865784498966,1.007738657844989,-1.321305459802069,2.538988657844989,29,35
53,32.25247524752475,7.602737057013792,2.1316892697673153,-0.5076636533218511,1.624025616445464,2.6393529230891666,5.547524752475248,1.6141914191419175,0.0,4.8063482818870185,-1.3096181046676065,-1.4524752475247489,-0.2524752475247496,-1.9858085808580839,0.18752475247524814,0.9649160568230783,27,36
5,29.87984496124031,8.08978680556707,0.002475471949689023,-0.46588157123314317,-0.46340609928345416,0.46835704318283217,-0.9512735326688819,-0.8029218843172323,0.17015503875969173,1.215393133997786,0.3810246039770817,0.0,0.38682170542635674,-0.6655592469545937,-0.3308253533971701,-1.7198449612403088,26,37
5,29.87984496124031,8.08978680556707,-0.2921138688033338,-0.5161674958348577,-0.8082813646381914,0.22405362703152387,-0.9750830564784039,-1.5465116279069768,0.034440753045405614,1.2201550387596924,-0.1935704514363863,0.0,-0.8029218843172323,-0.14300285597715146,-0.3308253533971701,-1.3040873854827346,26,38
53,32.25247524752475,7.602737057013792,-1.3981745482240497,-0.03491371994342103,-1.4330882681674708,-1.3632608282806287,-1.4524752475247489,-2.525202520252023,-1.9858085808580839,-0.9832444782939795,-0.04414191419141389,0.0,-0.2524752475247496,0.0,0.18752475247524814,-0.10961810466760369,40,39
5,29.87984496124031,8.08978680556707,-0.5582576596530068,-0.5362403100775189,-1.0944979697305257,-0.022017349575487843,-0.9750830564784039,-3.1179401993355462,-1.8242894056847518,5.7201550387596924,-2.5941306755260243,0.0,-1.5465116279069768,0.745155038759691,-1.879844961240309,0.0,28,40
53,32.25247524752475,7.602737057013792,1.3706263567533248,1.2420108833625867,2.6126372401159115,0.1286154733907381,-1.4524752475247489,-2.525202520252023,7.24752475247525,-0.7524752475247496,4.335760046592895,6.080858085808586,0.147524752475249,0.0,-0.9832444782939795,0.9649160568230783,34,41
5,29.87984496124031,8.08978680556707,-0.964430860377292,-0.360883922279271,-1.325314782656563,-0.603546938098021,-0.9512735326688819,-0.8029218843172323,-0.14300285597715146,-0.3308253533971701,-2.5941306755260243,-3.5941306755260243,-1.5465116279069768,3.420155038759688,1.2201550387596924,-1.3040873854827346,13,42
53,32.25247524752475,7.602737057013792,0.36387311000007755,0.23752475247525026,0.6013978624753278,0.1263483575248273,0.8189533239038198,0.2475247524752504,-1.966760961810465,-1.616111611161113,4.335760046592895,1.4141914191419147,-0.2524752475247496,-2.0524752475247503,2.1225247524752504,-0.04414191419141389,38,43
5,29.87984496124031,8.08978680556707,0.6789344885240937,-1.3880410396716811,-0.7091065511475875,2.066975528195775,0.0,1.1868217054263575,-0.8298449612403083,3.2312661498708053,-0.1935704514363863,-0.9750830564784039,-5.129844961240309,1.215393133997786,-0.3308253533971701,-1.7198449612403088,21,44
53,32.25247524752475,7.602737057013792,0.9585240036608724,1.9299423348928328,2.8884663385537053,-0.9714183312319604,-0.10961810466760369,-0.2524752475247496,0.8189533239038198,0.0,4.335760046592895,-1.4524752475247489,6.147524752475249,7.24752475247525,-0.9832444782939795,-1.3096181046676065,46,45
80,30.14344262295082,8.252180225436618,1.305058969006761,0.6736684364867138,1.978727405493475,0.6313905325200473,0.0,1.8253073770491817,0.45271122320302837,3.9994145199063276,0.2478617248752677,0.0,-0.3136553889082663,0.9306314511232543,0.18989071038251382,2.561475409836067,37,46
80,30.14344262295082,8.252180225436618,1.2393734475906613,-0.09851778565375327,1.140855661936908,1.3378912332444146,0.0,1.8253073770491817,1.6201937406855436,0.18989071038251382,2.561475409836067,0.0,-1.9081485053037603,3.9994145199063276,-1.1737456532538495,-1.410109289617484,46,47
80,30.14344262295082,8.252180225436618,-0.40852336707443015,0.30714404978749316,-0.101379317286937,-0.7156674168619233,0.0,-1.9081485053037603,-1.0184426229508183,-0.19899817850637547,1.0829724713888034,0.0,1.8253073770491817,0.9306314511232543,0.18989071038251382,-1.410109289617484,45,48
80,30.14344262295082,8.252180225436618,0.12374465311548093,-1.1302412170092708,-1.00649656389379,1.2539858701247517,0.5036162005785947,0.8565573770491817,-1.7920912715994675,-0.032331511839707616,1.0829724713888034,-3.926051318602994,-3.6434426229508183,1.4146969119329036,1.0121129326047367,-0.5085219880301821,32,49
80,30.14344262295082,8.252180225436618,-0.6763153631827891,-0.7244540697442872,-1.4007694329270763,0.0481387065614981,0.0,0.8565573770491817,-1.0184426229508183,1.378296507483963,-4.597988077496272,-3.926051318602994,-0.3136553889082663,-3.2267759562841505,0.612654938024793,3.2315573770491817,20,50
80,30.14344262295082,8.252180225436618,-1.0659422624853838,0.9183868109801565,-0.1475554515052273,-1.9843290734655403,-3.926051318602994,-0.8101092896174862,-1.981280460788657,-1.1737456532538495,2.561475409836067,0.0,-0.3136553889082663,1.4146969119329036,3.9994145199063276,-0.5085219880301821,44,51
62,28.58601134215501,7.4386807038282985,1.030648665221434,-0.16660600858990832,0.8640426566315256,1.1972546738113423,0.6790488988088441,0.12827437213070425,1.007738657844989,1.209907025191928,2.1282743721307043,0.0,-1.6971224532661218,1.8277817612932665,-1.7943446754883432,0.8306553245116568,34,52
62,28.58601134215501,7.4386807038282985,-0.7155905041868991,-0.7600778576500978,-1.475668361836997,0.044487353463198764,-1.295688761509851,-0.08601134215501105,0.538988657844989,-1.752678008821679,-0.9825630662929434,1.663988657844989,0.434396821110294,-1.3267520828957515,-3.086011342155011,-1.4860113421550096,35,53
99,29.514877102199225,7.781927291794298,0.13255006228302477,0.5129135033468983,0.6454635656299231,-0.38036344106387354,-0.8667289540510765,0.0,0.026789564467442517,0.9557111330948906,0.5469785679038672,-0.014877102199225334,-0.5806665758834342,2.274596582011302,0.22705838167174264,0.6584562311341067,37,54
62,28.58601134215501,7.4386807038282985,-1.7423022863936928,1.6187638359106409,-0.1235384504830519,-3.361066122304334,0.0,0.32575336372734043,0.1539886578449874,-6.836011342155011,-2.355242111385781,4.913988657844989,2.5864024509484373,0.5568458007021313,1.0293732732296057,-0.9927910031719591,22,55
99,29.514877102199225,7.781927291794298,-0.4695612495249598,-0.254196744305753,-0.7237579938307128,-0.2153645052192068,-0.8482104355325575,-1.2267415089788862,0.8997570441422376,-1.2291628164849406,0.05655146922934762,1.2351228978007747,1.632663881407332,0.17559908827696447,-1.49949248681461,-2.814877102199226,39,56
62,28.58601134215501,7.4386807038282985,1.5697869771727206,-0.5292496867508284,1.0405372904218924,2.099036663923549,4.913988657844989,0.46398865784498966,1.663988657844989,-1.321305459802069,2.1282743721307043,0.0,-1.6971224532661218,1.8277817612932665,-1.7943446754883432,-0.9825630662929434,16,57
99,29.514877102199225,7.781927291794298,0.12055893191591309,-0.018627697678945055,0.10193123423696804,0.13918662959485814,-0.5773771021992253,-1.274877102199227,0.3017895644674411,1.1755990882769645,0.9776602112336121,0.0,-1.4239680112901354,0.6101228978007747,1.6141551558652907,-0.8934485307706552,51,58
62,28.58601134215501,7.4386807038282985,0.3032997175129232,0.12159704226537257,0.4248967597782958,0.1817026752475506,-1.295688761509851,0.434396821110294,-1.3267520828957515,2.367477029938012,1.3370655809219123,0.6790488988088441,-0.08601134215501105,0.0,1.007738657844989,-0.9927910031719591,24,59
62,28.58601134215501,7.4386807038282985,-1.7315668977105658,0.01345646299915515,-1.7181104347114107,-1.745023360709721,-0.5360113421550103,-1.530455786599454,-0.586011342155011,-6.836011342155011,0.8306553245116568,0.0,-1.4860113421550096,0.1539886578449874,0.1936496747941412,1.2056553245116568,27,60
5,29.87984496124031,8.08978680556707,0.0002886306579888753,0.6786447412768538,0.6789333719348427,-0.6783561106188649,-0.9512735326688819,-0.8029218843172323,0.12015503875969102,-0.3308253533971701,1.9663088849135377,-3.2482660138718877,0.370155038759691,0.17015503875969173,5.7201550387596924,0.3810246039770817,30,61
53,32.25247524752475,7.602737057013792,-0.9043546724476521,0.02252475247525041,-0.8818299199724017,-0.9268794249229025,-0.165518725785617,-2.525202520252023,0.4618104667609657,-0.9832444782939795,-1.3096181046676065,2.7475247524752504,0.147524752475249,-1.9858085808580839,-0.7524752475247496,-0.04414191419141389,29,62
5,29.87984496124031,8.08978680556707,-0.14659820799355644,1.766052474657127,1.6194542666635705,-1.9126506826506833,-0.9512735326688819,-3.1179401993355462,3.420155038759688,1.2201550387596924,-1.3040873854827346,8.786821705426355,-0.21317829457364112,0.17015503875969173,-1.879844961240309,1.9663088849135377,24,63
53,32.25247524752475,7.602737057013792,-0.7630735381230401,-0.249941086034066,-1.013014624157106,-0.5131324520889742,-1.4524752475247489,1.6141914191419175,-1.8080308030803067,-0.9832444782939795,-1.1858085808580832,-0.10961810466760369,0.147524752475249,-0.165518725785617,0.18752475247524814,-1.3096181046676065,26,64
5,29.87984496124031,8.08978680556707,0.9080206487305638,1.4962614813367217,2.404282130067285,-0.5882408326061579,-0.9750830564784039,2.8043655650754786,-0.14300285597715146,1.2201550387596924,1.6336685522732033,-0.9512735326688819,8.786821705426355,0.17015503875969173,-0.3308253533971701,-0.1935704514363863,29,65
53,32.25247524752475,7.602737057013792,1.3423335274703958,-0.6047984798479824,0.7375350476224134,1.9471320073183782,1.4141914191419147,2.9475247524752533,-1.9858085808580839,0.0,4.335760046592895,2.080858085808586,-2.525202520252023,-1.8080308030803067,0.4141914191419147,-1.1858085808580832,17,66
53,32.25247524752475,7.602737057013792,0.9233474293720967,-1.128465146514649,-0.20511771714255222,2.0518125758867454,1.4141914191419147,-0.2524752475247496,-0.165518725785617,4.8063482818870185,-1.1858085808580832,-1.4524752475247489,-2.525202520252023,-1.8080308030803067,0.18752475247524814,-0.04414191419141389,31,67
5,29.87984496124031,8.08978680556707,0.27526817932174763,0.04213842860685872,0.31740660792860637,0.2331297507148889,1.7630121816168334,-1.5465116279069768,-0.14300285597715146,-0.3308253533971701,1.6336685522732033,-3.2482660138718877,0.38682170542635674,0.034440753045405614,3.2312661498708053,-0.1935704514363863,15,68
5,29.87984496124031,8.08978680556707,0.8187264673311198,0.13679773638734077,0.9555242037184606,0.6819287309437789,1.7630121816168334,0.370155038759691,-1.2259988073941557,1.2201550387596924,1.9663088849135377,2.581693500298151,0.0,-1.8242894056847518,0.12015503875969102,-0.1935704514363863,30,69
53,32.25247524752475,7.602737057013792,1.7306269933716094,-0.2009038189533207,1.5297231744182886,1.9315308123249302,-0.5649752475247496,1.6141914191419175,-1.5381895332390343,4.8063482818870185,4.335760046592895,-1.4524752475247489,-0.2524752475247496,0.5570485619990606,0.18752475247524814,-0.04414191419141389,17,70
80,30.14344262295082,8.252180225436618,2.7761347732250434,-1.4613981450047013,1.314736628220342,4.2375329182297445,0.5036162005785947,2.6065573770491817,3.9994145199063276,6.523224043715846,0.2478617248752677,0.0,-3.6434426229508183,-1.981280460788657,-1.1737456532538495,-0.5085219880301821,19,71
80,30.14344262295082,8.252180225436618,0.533033129261478,0.7268597602975632,1.259892889559041,-0.19382663103608522,0.0,1.8253073770491817,0.9306314511232543,-1.1737456532538495,1.0829724713888034,0.0,-1.9081485053037603,-1.0184426229508183,3.9994145199063276,2.561475409836067,22,72
80,30.14344262295082,8.252180225436618,0.3077587916564838,-1.4964496400561962,-1.1886908483997125,1.8042084317126799,0.0,-0.3136553889082663,1.4146969119329036,0.18989071038251382,0.2478617248752677,0.0,0.44117276166456776,-1.7920912715994675,1.0121129326047367,-7.143442622950818,23,73
80,30.14344262295082,8.252180225436618,-0.19346933533676136,0.04950784392125627,-0.1439614914155051,-0.24297717925801762,0.0,0.8565573770491817,-1.7920912715994675,1.378296507483963,-1.410109289617484,0.0,-1.9081485053037603,-1.0184426229508183,0.612654938024793,2.561475409836067,39,74
62,28.58601134215501,7.4386807038282985,-0.6076185975335321,0.46884976895610037,-0.13876882857743172,-1.0764683664896324,0.0,0.46398865784498966,-3.836011342155011,-1.7943446754883432,2.1282743721307043,4.913988657844989,-1.6971224532661218,1.007738657844989,-3.086011342155011,1.2056553245116568,12,75
62,28.58601134215501,7.4386807038282985,-0.7887381053426026,-1.4185735949171019,-2.2073117002597042,0.6298354895744993,-1.9544323947865898,-1.530455786599454,0.53398865784499,0.0,-0.9927910031719591,1.663988657844989,0.434396821110294,0.0,-6.836011342155011,-2.355242111385781,35,76
99,29.514877102199225,7.781927291794298,-0.340745463976927,-0.9094977384327649,-1.250243202409692,0.568752274455838,-0.5773771021992253,-1.274877102199227,-1.3541628164849406,0.9557111330948906,0.5469785679038672,-0.8667289540510765,-1.5148771021992253,0.22705838167174264,-1.49949248681461,-0.8934485307706552,27,77
99,29.514877102199225,7.781927291794298,0.5023640137767444,0.03652037171068656,0.538884385487431,0.4658436420660579,1.2351228978007747,1.632663881407332,0.026789564467442517,1.1755990882769645,-1.5583553630687916,-0.014877102199225334,0.23820931755386,0.7351228978007747,-1.7535134658355886,0.9776602112336121,23,78
62,28.58601134215501,7.4386807038282985,-0.36709656923598644,2.1915625864441957,1.8244660172082092,-2.558659155680182,0.6790488988088441,0.32575336372734043,-5.252678008821679,1.1412613851177156,1.2711315149878466,4.913988657844989,1.805293005671075,0.53398865784499,2.367477029938012,1.3370655809219123,44,79
91,27.0,7.397504776820149,-0.40370670995670965,-0.9225115207373271,-1.3262182306940367,0.5188048107806175,0.0,0.571428571428573,-2.4545454545454533,-0.46875,0.33333333333333215,-0.8999999999999986,-3.125,0.0,2.928571428571427,-3.516129032258064,26,80
99,29.514877102199225,7.781927291794298,0.2631735830834437,-0.5729085601544582,-0.30973497707101455,0.836082143237902,0.0,0.0,1.2593164461878708,0.0,0.05655146922934762,-3.4459115849578446,-0.5806665758834342,-0.18154376886589318,0.685122897800774,0.6584562311341067,35,81
62,28.58601134215501,7.4386807038282985,0.02351702338150048,-0.2961312107921209,-0.27261418741062043,0.31964823417362137,0.0,-1.6971224532661218,1.007738657844989,-1.321305459802069,2.1282743721307043,1.0139886578449904,0.12827437213070425,0.1539886578449874,-1.7943446754883432,-0.9825630662929434,30,82
91,27.0,7.397504776820149,-1.0569930924873154,-0.3269047619047619,-1.3838978543920772,-0.7300883305825535,-2.208333333333332,0.2682926829268304,-1.6842105263157912,-0.125,-1.5357142857142847,0.0,-0.14285714285714235,0.375,0.6333333333333329,-2.5,22,83
91,27.0,7.397504776820149,0.11708978328173317,0.1579723502304141,0.27506213351214726,-0.04088256694868092,-2.0500000000000007,2.25,0.0,-1.526315789473685,1.9117647058823515,0.0,-0.07142857142857295,2.161290322580644,-2.8000000000000007,1.5,33,84
91,27.0,7.397504776820149,0.5497358403020165,-2.068333333333333,-1.5185974930313164,2.6180691736353494,3.0,-0.07142857142857295,1.129032258064516,-1.526315789473685,0.2173913043478244,-2.208333333333332,-5.333333333333332,0.0,-2.8000000000000007,0.0,27,85
91,27.0,7.397504776820149,-0.4941348973607035,-0.2583333333333336,-0.7524682306940371,-0.2358015640273699,0.0,0.571428571428573,-2.4545454545454533,2.928571428571427,-3.516129032258064,0.0,-3.125,0.0,0.33333333333333215,1.5,31,86
91,27.0,7.397504776820149,-0.37723432055749057,0.9458333333333329,0.5685990127758422,-1.3230676538908235,-0.8999999999999986,0.2682926829268304,0.75,-0.46875,-1.5357142857142847,1.8000000000000007,-0.9375,2.8999999999999986,0.6333333333333329,0.33333333333333215,21,87
62,28.58601134215501,7.4386807038282985,0.591888600694596,1.4770976780488148,2.068986278743411,-0.8852090773542187,1.663988657844989,0.41398865784498895,0.0,2.367477029938012,-1.4860113421550096,4.913988657844989,0.32575336372734043,1.007738657844989,-0.9902666613039486,2.1282743721307043,30,88
62,28.58601134215501,7.4386807038282985,-0.5951145695509205,0.7285727223679224,0.1334581528170019,-1.323687291918843,-0.676920433064101,-1.530455786599454,0.538988657844989,-1.7943446754883432,0.487159389552307,0.6790488988088441,3.0139886578449904,0.0,-1.321305459802069,1.2711315149878466,36,89
62,28.58601134215501,7.4386807038282985,0.22304094542668906,0.4269935498025859,0.6500344952292749,-0.20395260437589685,4.913988657844989,-1.530455786599454,0.538988657844989,-1.321305459802069,-1.4860113421550096,1.663988657844989,0.434396821110294,0.0,1.0293732732296057,-0.9927910031719591,43,90
99,29.514877102199225,7.781927291794298,-0.08998241568173312,0.04902548910896627,-0.04095692657276685,-0.1390079047906994,-0.8667289540510765,-1.4239680112901354,0.6360662940271915,0.22705838167174264,0.9776602112336121,-0.014877102199225334,0.0,-1.3541628164849406,0.9557111330948906,0.6584562311341067,21,91
62,28.58601134215501,7.4386807038282985,-0.04623655797233184,-0.576032260995207,-0.6222688189675388,0.5297957030228752,-1.9544323947865898,-0.08601134215501105,-1.3267520828957515,1.007738657844989,2.1282743721307043,0.6790488988088441,-2.2783190344627045,0.53398865784499,-3.086011342155011,1.2711315149878466,22,92
