total_kills,league_mean_kills,league,mean_total_kills_t1,mean_total_kills_t2,bet_line,bet_value,bet_status,house_odds,actual_value,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2,won,profit,prob_under
35,30.07286432160804,LPL,39.15384615384615,32.54761904761905,under,36.5,won,1.83,35.0,0.0,0.0,1.256750867247696,0.0,0.0,0.0,0.7520050888007717,0.9020397066897204,0.4654990225793156,0.0,1,0.8300000000000001,0.2317880890343007
22,30.07286432160804,LPL,39.15384615384615,32.54761904761905,under,36.5,won,1.83,22.0,1.2452748960137257,0.0,-0.751940118689614,0.0,0.0,2.339012536092831,-1.4326523672446747,0.5231029362444133,-2.2426813296105834,-1.078880905409381,1,0.8300000000000001,0.4024275559879139
29,28.83148148148148,LCK,27.80434782608696,29.50515463917526,over,25.5,won,1.83,29.0,0.0,-1.5721442954792302,0.0,-0.6320467219229506,0.0,0.0,0.0,0.7520050888007717,-0.9659723665617116,0.4654990225793156,1,0.8300000000000001,0.6629955304660407
32,28.83148148148148,LCK,27.80434782608696,29.50515463917526,over,25.5,won,1.83,32.0,-0.8659941634725179,0.0,-1.9946898409830425,0.0,-0.6263770292967372,0.0,0.0,0.0,0.0,-0.6816806276591585,1,0.8300000000000001,0.7229252279689911
26,27.25563909774436,LCP,27.753846153846155,25.638297872340427,under,24.5,lost,1.83,26.0,0.0,0.5609560677137821,0.0,0.0,0.6655385399034301,0.0,0.7520050888007717,0.0,1.7827561319782248,0.0,0,-1.0,0.4435651075719032
19,27.25563909774436,LCP,27.753846153846155,25.638297872340427,under,24.5,won,1.83,19.0,-0.5685724682663711,0.0,-2.4473084787996164,0.8434335133614894,-1.234138311281054,0.0,0.0,-0.468056459937813,1.120551452057974,0.4654990225793156,1,0.8300000000000001,0.6690287856731318
29,33.0375,TCL,34.71621621621622,32.64556962025316,over,32.5,lost,1.83,29.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.6655385399034301,0.0,0.9020397066897204,0.4654990225793156,1.120551452057974,0,-1.0,0.27288905402164504
37,33.0375,TCL,34.71621621621622,32.64556962025316,over,32.5,won,1.83,37.0,1.2452748960137257,-1.5721442954792302,1.256750867247696,-0.751940118689614,-1.0617142411045393,0.0,-0.468056459937813,-1.0421821869666132,-1.078880905409381,-1.842584791571916,1,0.8300000000000001,0.5605668243370863
18,30.59057971014493,NACL,28.80851063829787,29.92105263157895,over,27.5,lost,1.83,18.0,0.0,0.0,0.0,0.0,-1.0617142411045393,0.0,0.0,0.0,-1.1261807448375052,-3.700805908305771,0,-1.0,0.7322870454342298
24,30.59057971014493,NACL,28.80851063829787,29.92105263157895,over,27.5,lost,1.83,24.0,-0.8659941634725179,0.0,0.0,-0.64039106873566,-1.234138311281054,0.0,0.9020397066897204,-1.4326523672446747,-0.6816806276591585,-1.078880905409381,0,-1.0,0.6829520176610854
25,27.82010582010582,LTA N,29.026315789473685,27.444444444444443,under,27.5,won,1.83,25.0,0.0,0.5609560677137821,1.256750867247696,-0.751940118689614,0.0,-1.0617142411045393,0.7520050888007717,0.9020397066897204,-0.6816806276591585,-0.9659723665617116,1,0.8300000000000001,0.5883974046605154
45,27.82010582010582,LTA N,29.026315789473685,27.444444444444443,under,27.5,lost,1.83,45.0,-1.5721442954792302,3.528201725282017,0.0,0.0,-0.8095983863874423,0.6655385399034301,-0.468056459937813,0.0,1.120551452057974,0.4654990225793156,0,-1.0,0.37954371097687356
30,27.14814814814815,LEC,27.384615384615383,26.66304347826087,under,27.5,lost,1.83,30.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.0,-0.468056459937813,-0.913098065074376,-1.1261807448375052,0.4654990225793156,0,-1.0,0.6263298964137513
36,27.14814814814815,LEC,27.384615384615383,26.66304347826087,under,27.5,lost,1.83,36.0,0.0,0.0,-0.64039106873566,1.256750867247696,-1.1986585288014666,1.2815801036603958,-1.0421821869666132,0.0,1.120551452057974,0.0,0,-1.0,0.483971335168574
27,30.07286432160804,LPL,28.474074074074075,29.01020408163265,under,29.5,won,1.83,27.0,0.0,-1.5721442954792302,0.0,1.256750867247696,0.6655385399034301,0.0,-0.913098065074376,-0.468056459937813,-1.1261807448375052,-0.6816806276591585,1,0.8300000000000001,0.6425749340793778
27,30.07286432160804,LPL,28.474074074074075,29.01020408163265,under,29.5,won,1.83,27.0,-0.5685724682663711,-1.155716943849221,-0.751940118689614,-0.7760435577368519,0.0,0.0,0.0,0.0,-1.7642883932950577,0.0,1,0.8300000000000001,0.7669906314105952
52,36.219858156028366,VCS,33.810810810810814,42.142857142857146,over,35.5,won,1.83,52.0,0.0,0.0,0.0,-0.751940118689614,0.6655385399034301,0.0,0.7520050888007717,0.9020397066897204,1.7827561319782248,0.0,1,0.8300000000000001,0.21351643271046222
19,29.229559748427672,LFL,25.97647058823529,29.155555555555555,under,28.5,won,1.83,19.0,0.5609560677137821,0.0,0.0,-0.751940118689614,0.0,0.0,-0.468056459937813,0.0,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.5876929972080961
13,29.229559748427672,LFL,25.97647058823529,29.155555555555555,under,28.5,won,1.83,13.0,0.0,2.6805826776629686,-1.0332368361565436,-0.7760435577368519,-1.234138311281054,0.0,0.0,0.0,-0.9659723665617116,0.4654990225793156,1,0.8300000000000001,0.6087449618876429
29,36.1413612565445,EBL,31.58620689655172,35.189655172413794,under,33.5,won,1.83,29.0,0.0,0.0,0.0,-0.6320467219229506,0.0,0.0,0.7520050888007717,0.9020397066897204,-1.1261807448375052,-0.6816806276591585,1,0.8300000000000001,0.49288000335412496
29,36.1413612565445,EBL,31.58620689655172,35.189655172413794,under,33.5,won,1.83,29.0,-0.8659941634725179,0.0,-0.64039106873566,-1.0332368361565436,-0.8095983863874423,0.6655385399034301,0.0,0.0,1.120551452057974,0.4654990225793156,1,0.8300000000000001,0.44303647231989884
25,36.219858156028366,VCS,42.142857142857146,33.142857142857146,over,35.5,lost,1.83,25.0,-0.8659941634725179,0.0,1.256750867247696,0.0,0.0,0.6655385399034301,0.7520050888007717,0.0,-0.6816806276591585,0.4654990225793156,0,-1.0,0.23612480406546338
31,36.219858156028366,VCS,42.142857142857146,33.142857142857146,over,35.5,lost,1.83,31.0,0.5609560677137821,0.0,-0.7760435577368519,0.0,-1.234138311281054,0.0,0.0,-0.913098065074376,-0.9659723665617116,1.7827561319782248,0,-1.0,0.3283508053668281
58,33.0375,TCL,33.97560975609756,34.71621621621622,over,36.5,won,1.83,58.0,0.0,0.0,0.0,1.757209358869801,0.6655385399034301,0.0,0.0,0.5231029362444133,1.7827561319782248,0.4654990225793156,1,0.8300000000000001,0.19540054387292607
30,33.0375,TCL,33.97560975609756,34.71621621621622,over,36.5,lost,1.83,30.0,0.5609560677137821,0.0,-0.751940118689614,0.8434335133614894,-0.8095983863874423,0.0,0.0,-0.468056459937813,-0.9659723665617116,1.120551452057974,0,-1.0,0.380523693361095
31,30.07286432160804,LPL,31.733766233766232,31.208695652173912,under,32.5,won,1.83,31.0,0.0,0.0,0.0,1.256750867247696,0.6655385399034301,0.0,0.0,-1.0421821869666132,-1.7642883932950577,-1.842584791571916,1,0.8300000000000001,0.5589264382998732
27,30.07286432160804,LPL,31.733766233766232,31.208695652173912,under,32.5,won,1.83,27.0,-1.5721442954792302,0.0,0.0,0.0,0.0,1.2815801036603958,-0.913098065074376,0.5231029362444133,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.46777665313943856
22,27.25563909774436,LCP,27.753846153846155,30.5,under,25.5,won,1.83,22.0,-0.5685724682663711,-1.5721442954792302,1.256750867247696,0.0,0.0,0.0,-0.913098065074376,0.0,-1.1261807448375052,-0.6816806276591585,1,0.8300000000000001,0.6555144821138116
19,27.25563909774436,LCP,27.753846153846155,30.5,under,25.5,won,1.83,19.0,0.5609560677137821,0.0,-1.0332368361565436,-0.7760435577368519,-1.234138311281054,0.0,0.0,-1.0421821869666132,-1.7642883932950577,0.0,1,0.8300000000000001,0.7226621853419001
25,31.37037037037037,CD,33.170212765957444,29.982142857142858,over,29.5,lost,1.83,25.0,0.0,0.0,0.0,0.0,0.0,0.6655385399034301,-0.468056459937813,0.0,-0.9659723665617116,1.7827561319782248,0,-1.0,0.4148871654734142
39,31.37037037037037,CD,33.170212765957444,29.982142857142858,over,29.5,won,1.83,39.0,0.5609560677137821,0.0,-0.751940118689614,-0.64039106873566,0.0,1.2815801036603958,-0.913098065074376,0.9020397066897204,-1.1261807448375052,0.4654990225793156,1,0.8300000000000001,0.5018686334784421
37,36.219858156028366,VCS,33.142857142857146,36.76923076923077,over,32.5,won,1.83,37.0,0.0,0.5609560677137821,0.0,0.0,0.0,-1.0617142411045393,0.0,0.9020397066897204,-0.9659723665617116,-1.078880905409381,1,0.8300000000000001,0.4714827649547715
28,36.219858156028366,VCS,33.142857142857146,36.76923076923077,over,32.5,lost,1.83,28.0,0.0,0.0,-0.7760435577368519,-0.751940118689614,0.0,0.0,0.0,-0.8113044475574895,0.0,0.4654990225793156,0,-1.0,0.4414576701394534
31,30.07286432160804,LPL,31.208695652173912,31.696969696969692,under,32.5,won,1.83,31.0,0.5609560677137821,0.0,1.256750867247696,0.0,0.0,-0.8095983863874423,-0.913098065074376,-1.0421821869666132,-1.1261807448375052,-1.842584791571916,1,0.8300000000000001,0.5763506502993189
42,30.07286432160804,LPL,31.208695652173912,31.696969696969692,under,32.5,lost,1.83,42.0,0.0,0.0,-0.751940118689614,0.0,0.6655385399034301,0.0,0.0,0.0,1.7827561319782248,-0.9659723665617116,0,-1.0,0.4396617143936117
28,36.219858156028366,VCS,33.142857142857146,33.810810810810814,under,35.5,won,1.83,28.0,0.0,-1.155716943849221,-1.9946898409830425,0.0,-0.8095983863874423,0.0,0.7520050888007717,0.9020397066897204,-0.6816806276591585,0.4654990225793156,1,0.8300000000000001,0.5741631635217517
24,36.219858156028366,VCS,33.142857142857146,33.810810810810814,under,35.5,won,1.83,24.0,0.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659723665617116,-3.700805908305771,1,0.8300000000000001,0.5784916590722339
46,36.219858156028366,VCS,39.1875,42.142857142857146,over,35.5,won,1.83,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.468056459937813,1.120551452057974,0.0,1,0.8300000000000001,0.1939520888164095
52,36.219858156028366,VCS,39.1875,42.142857142857146,over,35.5,won,1.83,52.0,0.0,0.0,0.0,-0.7760435577368519,0.0,0.0,0.9020397066897204,0.7520050888007717,0.0,1.7827561319782248,1,0.8300000000000001,0.18552609461292563
31,36.13903743315508,LJL,32.22950819672131,38.490566037735846,under,34.5,won,1.83,31.0,-1.5721442954792302,0.0,0.0,0.0,0.0,0.0,0.0,0.7520050888007717,1.7827561319782248,-1.842584791571916,1,0.8300000000000001,0.39012475450880946
32,27.25563909774436,LCP,26.91489361702128,27.753846153846155,under,25.5,lost,1.9,32.0,0.5609560677137821,0.0,-1.0332368361565436,0.0,-1.30008110300081,0.6655385399034301,0.0,-1.0421821869666132,1.7827561319782248,-1.842584791571916,0,-1.0,0.6022351378412698
29,27.25563909774436,LCP,26.91489361702128,27.753846153846155,under,25.5,lost,1.9,29.0,1.2452748960137257,0.0,0.0,0.0,0.0,0.0,0.0,-0.913098065074376,0.0,-1.1261807448375052,0,-1.0,0.581883264522651
20,27.809278350515463,LTA S,28.980392156862745,28.76315789473684,under,28.5,won,1.83,20.0,0.0,0.0,0.0,0.0,-0.8095983863874423,0.6655385399034301,-0.913098065074376,0.7520050888007717,-1.1261807448375052,0.0,1,0.8300000000000001,0.5897416354260328
44,27.809278350515463,LTA S,28.980392156862745,28.76315789473684,under,28.5,lost,1.83,44.0,0.5609560677137821,-1.155716943849221,0.0,-0.7760435577368519,-0.6263770292967372,0.0,0.0,-0.468056459937813,0.4654990225793156,-0.6816806276591585,0,-1.0,0.6258053905167469
34,32.79136690647482,LIT,34.16326530612245,32.0,over,27.5,won,1.83,34.0,-1.155716943849221,0.0,-0.6320467219229506,0.0,0.6655385399034301,0.0,-0.913098065074376,0.5231029362444133,1.120551452057974,-0.9659723665617116,1,0.8300000000000001,0.4903622941038765
23,33.23076923076923,ROL,32.895833333333336,33.36363636363637,over,33.5,lost,1.83,23.0,0.5609560677137821,0.0,-1.0332368361565436,0.0,-1.30008110300081,-0.6263770292967372,0.0,-0.8113044475574895,-1.1261807448375052,0.4654990225793156,0,-1.0,0.5592138504022102
27,33.06190476190476,NLC,35.6,30.6,under,34.5,won,1.83,27.0,-1.155716943849221,0.0,0.0,-0.7760435577368519,0.6655385399034301,-1.0617142411045393,0.7520050888007717,-0.8113044475574895,0.0,0.0,1,0.8300000000000001,0.5399517194942803
38,33.06190476190476,NLC,30.29824561403509,36.78260869565217,under,31.5,lost,1.83,38.0,-1.5721442954792302,-0.5685724682663711,1.0984264443831435,-0.7760435577368519,-0.8095983863874423,0.0,-2.378273094861868,0.7520050888007717,1.120551452057974,-0.6816806276591585,0,-1.0,0.5148153411331263
32,32.79136690647482,LIT,34.16326530612245,32.285714285714285,over,29.5,won,1.83,32.0,-1.155716943849221,-0.5685724682663711,-0.6320467219229506,1.0984264443831435,0.6655385399034301,0.0,0.9020397066897204,0.0,0.4654990225793156,-0.9659723665617116,1,0.8300000000000001,0.4400723532677109
21,33.06190476190476,NLC,35.6,31.42528735632184,under,34.5,won,1.83,21.0,0.0,0.0,-0.6320467219229506,0.8434335133614894,1.0853159537389274,1.2815801036603958,0.9020397066897204,0.7520050888007717,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.2730397162839868
35,33.15511551155115,PRM,32.34375,30.884615384615383,under,33.5,lost,1.83,35.0,-1.155716943849221,-0.8659941634725179,1.0984264443831435,-0.7760435577368519,-0.8095983863874423,-1.0617142411045393,0.0,-0.468056459937813,-0.9659723665617116,0.4654990225793156,0,-1.0,0.6291750907983515
21,33.15511551155115,PRM,32.34375,30.884615384615383,under,33.5,won,1.83,21.0,0.0,0.0,1.256750867247696,0.0,0.0,1.0853159537389274,-0.913098065074376,0.5231029362444133,-1.1261807448375052,0.0,1,0.8300000000000001,0.40293093230321786
24,30.12878787878788,LVP SL,28.45833333333333,30.9811320754717,over,25.5,lost,1.83,24.0,0.0,0.0,-0.7760435577368519,-1.0332368361565436,0.0,0.0,0.9020397066897204,0.7520050888007717,1.7827561319782248,-0.9659723665617116,0,-1.0,0.5245874060239302
44,30.12878787878788,LVP SL,30.9811320754717,32.40909090909091,under,32.5,lost,1.83,44.0,0.5609560677137821,0.0,0.0,0.0,-0.8095983863874423,0.0,0.7520050888007717,0.9020397066897204,0.4654990225793156,0.0,0,-1.0,0.387762073526761
21,30.59057971014493,NACL,31.5,31.08888888888889,over,29.5,lost,1.83,21.0,0.0,0.5609560677137821,-0.7760435577368519,0.0,-0.8095983863874423,0.6655385399034301,-2.378273094861868,-0.913098065074376,-0.9659723665617116,0.4654990225793156,0,-1.0,0.5800101705318992
28,30.59057971014493,NACL,31.08888888888889,30.5,over,29.5,lost,1.83,28.0,0.0,0.0,0.0,-0.7760435577368519,0.0,0.6655385399034301,0.0,0.0,-2.2426813296105834,-1.7642883932950577,0,-1.0,0.6712924419118858
14,30.07286432160804,LPL,28.474074074074075,31.208695652173912,under,30.5,won,1.83,14.0,0.0,0.0,1.256750867247696,0.0,0.0,0.6655385399034301,-0.913098065074376,-0.468056459937813,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.4151656916089477
26,30.07286432160804,LPL,28.474074074074075,31.208695652173912,under,30.5,won,1.83,26.0,0.5609560677137821,0.0,-0.64039106873566,-0.7760435577368519,-1.1986585288014666,0.0,0.0,-0.8113044475574895,0.0,1.120551452057974,1,0.8300000000000001,0.5525182072981029
13,36.219858156028366,VCS,35.59574468085106,36.76923076923077,over,33.5,lost,1.83,13.0,0.0,0.0,-0.6320467219229506,0.0,-0.8095983863874423,0.6655385399034301,0.0,-0.8113044475574895,-2.845292250621597,-0.6816806276591585,0,-1.0,0.5328065508531504
33,36.219858156028366,VCS,35.59574468085106,36.76923076923077,over,33.5,lost,1.83,33.0,-1.155716943849221,-0.8659941634725179,-0.751940118689614,-0.7760435577368519,0.0,-1.0617142411045393,-0.468056459937813,0.0,0.0,-1.1261807448375052,0,-1.0,0.6170530057148905
34,35.46153846153846,HLL,33.77777777777778,35.36538461538461,under,35.5,won,1.83,34.0,0.0,-1.155716943849221,-0.751940118689614,0.0,0.6655385399034301,0.0,0.7520050888007717,0.9020397066897204,-1.1261807448375052,0.4654990225793156,1,0.8300000000000001,0.4625536899397637
36,35.46153846153846,HLL,33.77777777777778,35.36538461538461,under,35.5,lost,1.83,36.0,-0.5685724682663711,1.2452748960137257,-0.7760435577368519,0.0,0.0,-0.8095983863874423,0.5231029362444133,0.0,1.120551452057974,1.7827561319782248,0,-1.0,0.2940435491133324
27,33.15511551155115,PRM,37.073170731707314,32.787234042553195,over,33.5,lost,1.83,27.0,-0.5685724682663711,-1.155716943849221,0.0,0.0,0.0,-0.8095983863874423,1.0830233897470125,-0.913098065074376,-1.842584791571916,-3.700805908305771,0,-1.0,0.6994104792903659
31,33.15511551155115,PRM,37.073170731707314,32.787234042553195,over,33.5,lost,1.83,31.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,-1.0617142411045393,-0.6263770292967372,0.5231029362444133,0.9020397066897204,-0.9659723665617116,0.4654990225793156,0,-1.0,0.5011503571388798
43,35.73378839590443,AL,39.5625,32.50909090909091,over,35.5,won,1.83,43.0,0.0,0.5609560677137821,0.0,-0.7760435577368519,0.0,0.0,-0.913098065074376,0.0,-1.1261807448375052,-1.842584791571916,1,0.8300000000000001,0.5090600753731024
28,35.73378839590443,AL,39.5625,32.50909090909091,over,35.5,lost,1.83,28.0,0.0,0.0,-1.9946898409830425,0.0,-0.6263770292967372,0.0,0.5231029362444133,0.0,0.0,-1.078880905409381,0,-1.0,0.49262640934013785
43,33.15511551155115,PRM,36.326530612244895,32.65277777777778,over,33.5,won,1.83,43.0,0.5609560677137821,-1.155716943849221,0.0,0.0,-0.8095983863874423,0.0,0.9020397066897204,-0.468056459937813,0.4654990225793156,-1.1261807448375052,1,0.8300000000000001,0.42087438095933083
28,33.15511551155115,PRM,36.326530612244895,32.65277777777778,over,33.5,lost,1.83,28.0,0.0,0.0,1.0984264443831435,-0.751940118689614,0.0,0.0,-0.8113044475574895,0.5231029362444133,-0.6816806276591585,1.120551452057974,0,-1.0,0.3594223832349964
19,30.07286432160804,LPL,26.88571428571429,29.01020408163265,under,27.5,won,1.83,19.0,0.0,0.5609560677137821,0.0,0.0,0.6655385399034301,0.0,-0.468056459937813,0.0,-0.9659723665617116,-0.6816806276591585,1,0.8300000000000001,0.6123099753195846
21,30.07286432160804,LPL,26.88571428571429,29.01020408163265,under,27.5,won,1.83,21.0,-1.155716943849221,-0.8659941634725179,0.0,-0.7760435577368519,-1.0617142411045393,0.0,0.0,-0.8113044475574895,1.7827561319782248,1.120551452057974,1,0.8300000000000001,0.5861059342599467
35,31.37037037037037,CD,33.170212765957444,29.982142857142858,over,29.5,won,1.83,35.0,0.5609560677137821,0.0,0.0,0.0,0.6655385399034301,0.0,0.5231029362444133,0.0,-0.6816806276591585,-1.078880905409381,1,0.8300000000000001,0.4848415473127482
27,31.37037037037037,CD,30.115384615384617,27.711111111111112,under,27.5,won,1.83,27.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,0.6655385399034301,0.0,0.7520050888007717,0.0,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.5843875964677229
30,28.83148148148148,LCK,30.847619047619048,29.48958333333333,over,28.5,won,1.83,30.0,0.0,0.0,1.757209358869801,-0.6320467219229506,0.0,0.6655385399034301,-0.468056459937813,-0.913098065074376,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.4050737553407732
27,28.83148148148148,LCK,30.847619047619048,29.48958333333333,over,28.5,lost,1.83,27.0,-1.155716943849221,0.0,0.0,-0.7760435577368519,-0.8095983863874423,0.0,0.7520050888007717,0.0,-0.6816806276591585,0.0,0,-1.0,0.6191807030274776
20,28.83148148148148,LCK,31.92622950819672,30.83739837398374,over,30.5,lost,1.83,20.0,-1.155716943849221,0.5609560677137821,0.0,-1.0332368361565436,-0.8095983863874423,-1.1986585288014666,0.0,0.0,0.4654990225793156,-0.9659723665617116,0,-1.0,0.6353284505039332
